"experiment","subject","response","ground_truth","trial","sequence","streak","repetition"
"Exp1a",132,"probability",50,16,"[1,1,1,1,0,0,1,0]",1,80
"Exp1a",132,"probability",50,17,"[0,0,0,1,1,1,1,1]",5,39
"Exp1a",132,"probability",50,18,"[0,1,1,0,0,1,1,0]",1,40
"Exp1a",133,"probability",50,1,"[1,1,0,1,1,0,0,0]",3,7
"Exp1a",133,"probability",50,2,"[1,1,0,0,0,0,0,1]",1,72
"Exp1a",133,"probability",50,3,"[1,0,1,0,1,1,1,0]",1,2
"Exp1a",133,"probability",50,4,"[1,0,1,1,0,0,1,0]",1,38
"Exp1a",133,"probability",50,5,"[0,0,1,1,0,1,1,1]",3,97
"Exp1a",133,"probability",50,6,"[0,0,1,0,0,1,0,0]",2,49
"Exp1a",133,"probability",50,7,"[0,0,0,0,0,0,0,0]",8,83
"Exp1a",133,"probability",50,8,"[1,1,0,1,1,0,0,1]",1,98
"Exp1a",133,"probability",50,9,"[0,0,1,0,0,1,0,1]",1,39
"Exp1a",133,"probability",50,10,"[0,0,1,0,1,1,1,0]",1,19
"Exp1a",133,"probability",50,11,"[0,1,0,1,0,0,0,0]",4,89
"Exp1a",133,"probability",50,12,"[0,1,0,0,1,1,1,1]",4,46
"Exp1a",133,"probability",50,13,"[1,0,0,0,0,0,0,0]",7,83
"Exp1a",133,"probability",50,14,"[0,1,0,1,1,0,1,0]",1,48
"Exp1a",133,"probability",50,15,"[1,1,1,0,1,0,0,0]",3,51
"Exp1a",133,"probability",50,16,"[0,0,1,1,1,0,0,1]",1,64
"Exp1a",133,"probability",50,17,"[0,1,1,1,1,0,1,0]",1,46
"Exp1a",133,"probability",50,18,"[1,1,1,1,0,0,1,0]",1,15
"Exp1a",134,"probability",50,1,"[0,1,0,0,1,0,1,1]",2,79
"Exp1a",134,"probability",50,2,"[0,1,0,1,0,0,0,1]",1,36
"Exp1a",134,"probability",50,3,"[0,1,0,1,1,1,0,1]",1,46
"Exp1a",134,"probability",50,4,"[0,0,0,0,1,0,1,0]",1,50
"Exp1a",134,"probability",50,5,"[0,0,0,1,0,1,1,1]",3,73
"Exp1a",134,"probability",50,6,"[1,1,0,0,1,0,1,0]",1,72
"Exp1a",134,"probability",50,7,"[0,0,0,0,0,0,0,0]",8,97
"Exp1a",134,"probability",50,8,"[0,1,1,0,1,0,0,0]",3,79
"Exp1a",134,"probability",50,9,"[1,1,1,1,1,0,0,1]",1,82
"Exp1a",134,"probability",50,10,"[1,1,0,1,1,0,1,0]",1,50
"Exp1a",134,"probability",50,11,"[1,0,0,1,1,0,0,0]",3,68
"Exp1a",134,"probability",50,12,"[0,1,0,0,1,0,1,1]",2,58
"Exp1a",134,"probability",50,13,"[0,1,1,0,0,0,1,1]",2,71
"Exp1a",134,"probability",50,14,"[0,0,0,1,0,0,0,1]",1,20
"Exp1a",134,"probability",50,15,"[0,1,0,0,1,1,1,1]",4,67
"Exp1a",134,"probability",50,16,"[1,0,1,0,1,0,1,1]",2,49
"Exp1a",134,"probability",50,17,"[0,1,0,0,1,1,0,1]",1,36
"Exp1a",134,"probability",50,18,"[1,0,1,1,1,0,1,1]",2,79
"Exp1a",135,"probability",50,1,"[1,0,0,0,1,1,1,1]",4,95
"Exp1a",135,"probability",50,2,"[1,0,0,1,0,0,0,1]",1,18
"Exp1a",135,"probability",50,3,"[0,1,0,1,0,0,1,0]",1,85
"Exp1a",135,"probability",50,4,"[0,0,0,0,1,1,1,0]",1,77
"Exp1a",135,"probability",50,5,"[0,1,0,1,0,0,1,1]",2,53
"Exp1a",135,"probability",50,6,"[1,0,0,1,0,1,0,0]",2,70
"Exp1a",135,"probability",50,7,"[0,1,0,0,0,1,0,1]",1,21
"Exp1a",135,"probability",50,8,"[0,0,1,0,0,0,0,0]",5,97
"Exp1a",135,"probability",50,9,"[1,0,1,1,0,1,1,1]",3,79
"Exp1a",135,"probability",50,10,"[1,1,1,1,0,1,0,0]",2,16
"Exp1a",135,"probability",50,11,"[0,0,0,0,0,0,1,1]",2,6
"Exp1a",135,"probability",50,12,"[0,0,0,0,1,1,1,0]",1,86
"Exp1a",135,"probability",50,13,"[0,1,0,1,0,0,0,0]",4,93
"Exp1a",135,"probability",50,14,"[0,0,0,1,1,1,0,0]",2,86
"Exp1a",135,"probability",50,15,"[0,0,0,0,0,0,0,1]",1,5
"Exp1a",135,"probability",50,16,"[0,1,1,1,0,0,0,0]",4,90
"Exp1a",135,"probability",50,17,"[1,0,0,0,1,0,0,1]",1,21
"Exp1a",135,"probability",50,18,"[1,1,1,0,1,0,0,1]",1,82
"Exp1a",136,"probability",50,1,"[1,1,0,1,1,0,1,0]",1,25
"Exp1a",136,"probability",50,2,"[0,0,1,1,0,1,1,0]",1,51
"Exp1a",136,"probability",50,3,"[0,1,0,1,1,0,0,1]",1,51
"Exp1a",136,"probability",50,4,"[0,0,1,1,0,1,1,1]",3,72
"Exp1a",136,"probability",50,5,"[1,0,1,0,1,0,0,0]",3,60
"Exp1a",136,"probability",50,6,"[1,0,1,1,1,1,0,0]",2,26
"Exp1a",136,"probability",50,7,"[0,1,1,0,1,1,1,1]",4,85
"Exp1a",136,"probability",50,8,"[1,0,1,0,0,0,0,0]",5,80
"Exp1a",136,"probability",50,9,"[1,1,0,1,0,0,0,1]",1,51
"Exp1a",136,"probability",50,10,"[1,1,0,1,0,1,1,1]",3,81
"Exp1a",136,"probability",50,11,"[1,1,0,0,0,1,1,0]",1,49
"Exp1a",136,"probability",50,12,"[1,0,1,1,0,1,1,1]",3,78
"Exp1a",136,"probability",50,13,"[1,0,1,1,1,0,0,0]",3,49
"Exp1a",136,"probability",50,14,"[1,1,0,1,1,1,1,0]",1,23
"Exp1a",136,"probability",50,15,"[0,1,0,1,1,0,1,0]",1,50
"Exp1a",136,"probability",50,16,"[1,1,1,1,1,0,0,0]",3,24
"Exp1a",136,"probability",50,17,"[1,1,1,1,0,0,1,1]",2,81
"Exp1a",136,"probability",50,18,"[0,1,0,0,1,0,0,0]",3,84
"Exp1a",137,"probability",50,1,"[1,1,1,1,1,0,0,0]",3,25
"Exp1a",137,"probability",50,2,"[0,1,0,1,1,1,0,1]",1,22
"Exp1a",137,"probability",50,3,"[1,1,1,0,1,1,0,0]",2,15
"Exp1a",137,"probability",50,4,"[0,0,1,1,0,0,0,1]",1,33
"Exp1a",137,"probability",50,5,"[1,0,1,1,0,1,0,1]",1,70
"Exp1a",137,"probability",50,6,"[0,0,0,1,1,0,0,1]",1,84
"Exp1a",137,"probability",50,7,"[1,1,1,1,1,0,0,0]",3,83
"Exp1a",137,"probability",50,8,"[1,1,0,0,0,0,1,0]",1,23
"Exp1a",137,"probability",50,9,"[0,0,1,1,1,0,1,1]",2,62
"Exp1a",137,"probability",50,10,"[1,1,0,0,0,1,1,0]",1,41
"Exp1a",137,"probability",50,11,"[1,0,0,0,1,0,0,0]",3,38
"Exp1a",137,"probability",50,12,"[1,1,0,1,1,1,0,0]",2,70
"Exp1a",137,"probability",50,13,"[1,1,0,1,1,0,0,1]",1,63
"Exp1a",137,"probability",50,14,"[1,1,1,1,0,1,0,1]",1,58
"Exp1a",137,"probability",50,15,"[0,0,1,1,1,0,1,1]",2,57
"Exp1a",137,"probability",50,16,"[1,0,0,1,1,1,1,1]",5,70
"Exp1a",137,"probability",50,17,"[1,0,0,0,0,1,1,0]",1,37
"Exp1a",137,"probability",50,18,"[0,0,0,1,0,1,0,0]",2,65
"Exp1a",138,"probability",50,1,"[0,0,0,1,0,1,1,0]",1,49
"Exp1a",138,"probability",50,2,"[0,1,1,0,1,0,1,1]",2,52
"Exp1a",138,"probability",50,3,"[1,1,1,0,1,0,0,1]",1,51
"Exp1a",138,"probability",50,4,"[1,0,1,0,1,1,0,0]",2,47
"Exp1a",138,"probability",50,5,"[0,0,0,1,1,0,1,0]",1,49
"Exp1a",138,"probability",50,6,"[1,1,0,1,0,1,0,0]",2,50
"Exp1a",138,"probability",50,7,"[1,0,1,0,0,0,0,0]",5,49
"Exp1a",138,"probability",50,8,"[1,1,1,0,1,0,0,0]",3,50
"Exp1a",138,"probability",50,9,"[0,1,1,0,0,1,1,0]",1,50
"Exp1a",138,"probability",50,10,"[0,0,1,0,0,0,0,0]",5,48
"Exp1a",138,"probability",50,11,"[0,0,1,0,1,0,0,0]",3,49
"Exp1a",138,"probability",50,12,"[0,1,1,0,0,1,1,0]",1,49
"Exp1a",138,"probability",50,13,"[0,0,0,1,1,0,0,1]",1,50
"Exp1a",138,"probability",50,14,"[1,0,1,1,1,1,1,1]",6,51
"Exp1a",138,"probability",50,15,"[0,1,1,1,1,0,0,0]",3,49
"Exp1a",138,"probability",50,16,"[1,0,1,0,0,0,0,0]",5,49
"Exp1a",138,"probability",50,17,"[0,1,1,0,1,0,0,1]",1,51
"Exp1a",138,"probability",50,18,"[0,1,0,1,0,1,1,1]",3,51
"Exp1a",139,"probability",50,1,"[1,1,1,1,0,1,1,1]",3,71
"Exp1a",139,"probability",50,2,"[0,0,1,1,0,1,0,0]",2,52
"Exp1a",139,"probability",50,3,"[0,1,1,0,0,1,0,0]",2,51
"Exp1a",139,"probability",50,4,"[1,1,1,1,0,0,0,1]",1,63
"Exp1a",139,"probability",50,5,"[0,1,0,1,1,0,0,0]",3,62
"Exp1a",139,"probability",50,6,"[1,1,1,0,1,0,0,1]",1,57
"Exp1a",139,"probability",50,7,"[0,0,1,0,1,0,0,0]",3,60
"Exp1a",139,"probability",50,8,"[0,0,0,0,0,1,0,0]",2,63
"Exp1a",139,"probability",50,9,"[0,0,0,0,0,0,1,0]",1,61
"Exp1a",139,"probability",50,10,"[1,0,1,0,0,1,0,1]",1,60
"Exp1a",139,"probability",50,11,"[0,1,0,1,0,0,0,1]",1,52
"Exp1a",139,"probability",50,12,"[0,1,0,1,0,0,0,1]",1,60
"Exp1a",139,"probability",50,13,"[0,1,1,1,1,0,0,1]",1,45
"Exp1a",139,"probability",50,14,"[1,0,0,1,1,1,1,1]",5,60
"Exp1a",139,"probability",50,15,"[1,0,0,1,1,1,1,0]",1,40
"Exp1a",139,"probability",50,16,"[0,0,0,0,0,0,1,1]",2,41
"Exp1a",139,"probability",50,17,"[1,1,1,1,0,1,0,0]",2,40
"Exp1a",139,"probability",50,18,"[1,0,1,0,0,0,1,0]",1,49
"Exp1a",140,"probability",50,1,"[0,1,0,1,0,1,1,1]",3,35
"Exp1a",140,"probability",50,2,"[0,1,0,0,1,0,0,0]",3,18
"Exp1a",140,"probability",50,3,"[1,0,1,0,1,0,1,0]",1,5
"Exp1a",140,"probability",50,4,"[1,0,0,1,1,0,0,0]",3,37
"Exp1a",140,"probability",50,5,"[0,1,0,1,1,1,1,1]",5,82
"Exp1a",140,"probability",50,6,"[1,0,0,1,1,0,0,0]",3,61
"Exp1a",140,"probability",50,7,"[1,0,1,0,1,1,0,1]",1,35
"Exp1a",140,"probability",50,8,"[0,1,1,0,0,0,1,1]",2,49
"Exp1a",140,"probability",50,9,"[0,1,1,0,1,0,1,1]",2,69
"Exp1a",140,"probability",50,10,"[0,1,0,1,0,1,1,1]",3,69
"Exp1a",140,"probability",50,11,"[1,0,0,1,0,0,0,0]",4,77
"Exp1a",140,"probability",50,12,"[0,0,0,0,1,1,1,0]",1,68
"Exp1a",140,"probability",50,13,"[0,1,0,1,1,1,1,0]",1,25
"Exp1a",140,"probability",50,14,"[1,0,1,1,1,1,0,0]",2,43
"Exp1a",140,"probability",50,15,"[1,0,0,1,0,1,0,0]",2,57
"Exp1a",140,"probability",50,16,"[1,0,1,0,1,1,1,0]",1,34
"Exp1a",140,"probability",50,17,"[0,1,0,0,0,1,1,0]",1,60
"Exp1a",140,"probability",50,18,"[0,0,1,1,0,0,1,0]",1,64
"Exp1a",141,"probability",50,1,"[1,0,0,1,0,0,1,0]",1,17
"Exp1a",141,"probability",50,2,"[1,1,1,0,1,0,0,0]",3,51
"Exp1a",141,"probability",50,3,"[0,0,0,1,0,1,1,1]",3,48
"Exp1a",141,"probability",50,4,"[0,0,1,1,1,0,1,1]",2,16
"Exp1a",141,"probability",50,5,"[0,1,0,1,1,1,0,0]",2,52
"Exp1a",141,"probability",50,6,"[1,0,1,1,0,0,0,0]",4,29
"Exp1a",141,"probability",50,7,"[0,0,1,1,0,0,0,0]",4,16
"Exp1a",141,"probability",50,8,"[1,1,1,0,0,1,0,1]",1,15
"Exp1a",141,"probability",50,9,"[0,1,0,0,1,0,0,1]",1,79
"Exp1a",141,"probability",50,10,"[0,1,0,1,0,0,0,0]",4,13
"Exp1a",141,"probability",50,11,"[0,0,1,0,0,0,1,1]",2,78
"Exp1a",141,"probability",50,12,"[1,1,0,0,1,0,1,1]",2,18
"Exp1a",141,"probability",50,13,"[1,1,1,1,1,1,0,1]",1,1
"Exp1a",141,"probability",50,14,"[0,0,0,1,0,1,1,0]",1,22
"Exp1a",141,"probability",50,15,"[0,1,0,1,0,1,0,1]",1,48
"Exp1a",141,"probability",50,16,"[1,1,0,0,1,0,1,0]",1,52
"Exp1a",141,"probability",50,17,"[0,1,0,1,1,0,0,0]",3,25
"Exp1a",141,"probability",50,18,"[0,0,0,1,1,1,1,0]",1,51
"Exp1a",142,"probability",50,1,"[1,1,0,1,0,0,1,1]",2,37
"Exp1a",142,"probability",50,2,"[1,0,0,0,1,0,1,1]",2,9
"Exp1a",142,"probability",50,3,"[0,1,1,0,0,1,0,1]",1,59
"Exp1a",142,"probability",50,4,"[1,0,0,0,0,1,0,0]",2,69
"Exp1a",142,"probability",50,5,"[0,0,1,0,0,0,0,0]",5,25
"Exp1a",142,"probability",50,6,"[1,1,0,0,1,0,1,0]",1,67
"Exp1a",142,"probability",50,7,"[0,1,1,0,1,1,0,0]",2,30
"Exp1a",142,"probability",50,8,"[1,0,1,0,1,0,0,1]",1,19
"Exp1a",142,"probability",50,9,"[0,1,1,0,0,0,0,0]",5,19
"Exp1a",142,"probability",50,10,"[0,1,0,1,0,0,1,0]",1,31
"Exp1a",142,"probability",50,11,"[1,0,1,1,0,0,1,0]",1,75
"Exp1a",142,"probability",50,12,"[1,0,1,0,0,1,0,0]",2,23
"Exp1a",142,"probability",50,13,"[1,1,0,0,0,1,0,1]",1,53
"Exp1a",142,"probability",50,14,"[1,1,0,0,1,0,0,0]",3,35
"Exp1a",142,"probability",50,15,"[0,0,1,0,0,1,1,0]",1,78
"Exp1a",142,"probability",50,16,"[1,1,1,0,1,1,1,0]",1,14
"Exp1a",142,"probability",50,17,"[0,1,1,1,1,1,1,0]",1,10
"Exp1a",142,"probability",50,18,"[1,0,1,0,1,1,1,1]",4,24
"Exp1a",143,"probability",50,1,"[0,1,0,0,0,0,0,0]",6,22
"Exp1a",143,"probability",50,2,"[0,0,0,0,1,1,1,1]",4,29
"Exp1a",143,"probability",50,3,"[1,1,0,1,0,1,0,1]",1,43
"Exp1a",143,"probability",50,4,"[0,0,1,0,0,1,1,0]",1,55
"Exp1a",143,"probability",50,5,"[1,1,0,1,0,1,0,0]",2,26
"Exp1a",143,"probability",50,6,"[1,1,1,0,0,1,1,1]",3,23
"Exp1a",143,"probability",50,7,"[1,1,1,0,1,1,0,0]",2,63
"Exp1a",143,"probability",50,8,"[0,0,0,1,0,1,0,1]",1,49
"Exp1a",143,"probability",50,9,"[0,0,0,0,0,1,1,1]",3,40
"Exp1a",143,"probability",50,10,"[0,1,1,1,1,1,0,1]",1,27
"Exp1a",143,"probability",50,11,"[0,1,1,0,0,1,1,1]",3,20
"Exp1a",143,"probability",50,12,"[1,0,0,0,0,1,0,0]",2,23
"Exp1a",143,"probability",50,13,"[0,0,0,0,1,0,0,0]",3,10
"Exp1a",143,"probability",50,14,"[0,0,0,0,0,1,1,0]",1,20
"Exp1a",143,"probability",50,15,"[1,0,0,0,0,0,1,1]",2,23
"Exp1a",143,"probability",50,16,"[0,1,1,1,0,1,1,0]",1,83
"Exp1a",143,"probability",50,17,"[0,0,0,1,1,0,1,0]",1,67
"Exp1a",143,"probability",50,18,"[0,1,0,1,1,1,1,0]",1,79
"Exp1a",144,"probability",50,1,"[1,1,1,1,0,0,1,0]",1,74
"Exp1a",144,"probability",50,2,"[1,1,1,1,1,1,0,0]",2,93
"Exp1a",144,"probability",50,3,"[1,0,1,1,1,0,0,0]",3,51
"Exp1a",144,"probability",50,4,"[0,1,0,1,1,1,0,0]",2,52
"Exp1a",144,"probability",50,5,"[0,0,1,1,1,1,0,0]",2,51
"Exp1a",144,"probability",50,6,"[0,1,1,1,0,0,0,0]",4,34
"Exp1a",144,"probability",50,7,"[0,1,0,1,1,1,1,1]",5,20
"Exp1a",144,"probability",50,8,"[1,1,1,0,1,0,1,0]",1,62
"Exp1a",144,"probability",50,9,"[1,1,1,0,0,0,1,1]",2,42
"Exp1a",144,"probability",50,10,"[0,0,0,0,1,1,0,1]",1,65
"Exp1a",144,"probability",50,11,"[1,1,1,0,0,1,0,0]",2,52
"Exp1a",144,"probability",50,12,"[1,0,1,0,0,0,0,1]",1,32
"Exp1a",144,"probability",50,13,"[1,1,1,0,0,1,1,0]",1,58
"Exp1a",144,"probability",50,14,"[1,1,0,0,0,0,0,1]",1,69
"Exp1a",144,"probability",50,15,"[1,0,1,0,0,1,1,0]",1,51
"Exp1a",144,"probability",50,16,"[0,0,0,1,1,0,0,1]",1,69
"Exp1a",144,"probability",50,17,"[1,1,1,0,1,0,1,0]",1,51
"Exp1a",144,"probability",50,18,"[1,0,0,1,0,1,1,1]",3,40
"Exp1a",145,"probability",50,1,"[0,0,0,1,0,1,0,0]",2,51
"Exp1a",145,"probability",50,2,"[0,0,0,1,1,0,1,1]",2,50
"Exp1a",145,"probability",50,3,"[1,1,1,0,0,0,1,0]",1,50
"Exp1a",145,"probability",50,4,"[0,0,1,1,1,1,1,0]",1,51
"Exp1a",145,"probability",50,5,"[1,1,1,1,0,1,0,0]",2,52
"Exp1a",145,"probability",50,6,"[0,1,0,0,1,1,1,0]",1,51
"Exp1a",145,"probability",50,7,"[0,1,0,1,1,0,0,1]",1,49
"Exp1a",145,"probability",50,8,"[1,0,1,0,1,0,0,0]",3,51
"Exp1a",145,"probability",50,9,"[1,1,0,1,0,1,0,1]",1,48
"Exp1a",145,"probability",50,10,"[1,0,0,1,0,1,1,1]",3,49
"Exp1a",145,"probability",50,11,"[0,1,0,0,0,0,0,1]",1,49
"Exp1a",145,"probability",50,12,"[1,1,1,1,1,0,1,1]",2,48
"Exp1a",145,"probability",50,13,"[0,0,1,1,0,0,1,1]",2,48
"Exp1a",145,"probability",50,14,"[1,0,0,0,0,1,1,0]",1,52
"Exp1a",145,"probability",50,15,"[0,0,0,1,1,0,0,1]",1,47
"Exp1a",145,"probability",50,16,"[0,1,0,1,1,0,1,1]",2,47
"Exp1a",145,"probability",50,17,"[0,1,1,1,1,1,1,1]",7,48
"Exp1a",145,"probability",50,18,"[1,1,0,0,1,1,0,1]",1,48
"Exp1a",146,"probability",50,1,"[0,0,1,0,1,0,1,1]",2,55
"Exp1a",146,"probability",50,2,"[0,1,1,1,0,1,1,1]",3,19
"Exp1a",146,"probability",50,3,"[1,0,0,1,0,1,0,0]",2,20
"Exp1a",146,"probability",50,4,"[0,1,1,1,0,0,0,0]",4,19
"Exp1a",146,"probability",50,5,"[1,1,1,0,0,1,0,1]",1,25
"Exp1a",146,"probability",50,6,"[0,0,0,0,1,1,0,0]",2,18
"Exp1a",146,"probability",50,7,"[0,1,1,1,0,0,0,1]",1,52
"Exp1a",146,"probability",50,8,"[1,1,1,1,1,1,1,1]",8,54
"Exp1a",146,"probability",50,9,"[0,0,1,1,0,0,0,0]",4,17
"Exp1a",146,"probability",50,10,"[0,1,1,1,0,1,0,0]",2,49
"Exp1a",146,"probability",50,11,"[0,1,1,0,1,1,1,1]",4,23
"Exp1a",146,"probability",50,12,"[1,0,1,1,0,1,1,1]",3,18
"Exp1a",146,"probability",50,13,"[0,0,1,0,1,0,0,0]",3,21
"Exp1a",146,"probability",50,14,"[0,0,1,0,1,1,0,0]",2,20
"Exp1a",146,"probability",50,15,"[0,0,1,0,1,1,0,1]",1,55
"Exp1a",146,"probability",50,16,"[0,1,1,1,0,1,1,0]",1,72
"Exp1a",146,"probability",50,17,"[0,0,1,1,1,1,1,1]",6,17
"Exp1a",146,"probability",50,18,"[0,1,0,1,0,1,0,0]",2,47
"Exp1a",147,"probability",50,1,"[1,1,1,1,1,0,0,1]",1,49
"Exp1a",147,"probability",50,2,"[0,1,1,0,0,0,0,1]",1,49
"Exp1a",147,"probability",50,3,"[1,0,1,1,0,0,1,1]",2,50
"Exp1a",147,"probability",50,4,"[0,0,0,0,0,0,0,1]",1,50
"Exp1a",147,"probability",50,5,"[0,0,1,0,1,0,0,0]",3,50
"Exp1a",147,"probability",50,6,"[1,1,1,1,1,0,0,0]",3,50
"Exp1a",147,"probability",50,7,"[1,0,1,0,0,0,1,1]",2,50
"Exp1a",147,"probability",50,8,"[1,0,1,0,1,1,1,0]",1,50
"Exp1a",147,"probability",50,9,"[1,0,0,0,0,1,1,0]",1,51
"Exp1a",147,"probability",50,10,"[0,0,1,1,0,0,1,0]",1,51
"Exp1a",147,"probability",50,11,"[1,0,0,0,0,0,1,0]",1,50
"Exp1a",147,"probability",50,12,"[0,1,1,0,1,0,1,1]",2,49
"Exp1a",147,"probability",50,13,"[0,1,1,0,1,0,0,0]",3,50
"Exp1a",147,"probability",50,14,"[0,0,0,0,1,0,1,0]",1,50
"Exp1a",147,"probability",50,15,"[0,0,0,0,1,1,1,0]",1,50
"Exp1a",147,"probability",50,16,"[1,1,0,0,0,1,1,1]",3,49
"Exp1a",147,"probability",50,17,"[0,1,1,0,0,0,1,0]",1,51
"Exp1a",147,"probability",50,18,"[1,0,1,1,1,1,0,1]",1,50
"Exp1a",148,"probability",50,1,"[0,0,0,0,0,0,1,0]",1,51
"Exp1a",148,"probability",50,2,"[1,1,1,0,0,0,0,1]",1,50
"Exp1a",148,"probability",50,3,"[0,1,1,1,0,1,0,0]",2,50
"Exp1a",148,"probability",50,4,"[1,0,1,1,1,0,1,0]",1,50
"Exp1a",148,"probability",50,5,"[0,0,1,0,0,0,1,1]",2,50
"Exp1a",148,"probability",50,6,"[1,1,0,0,1,0,0,1]",1,50
"Exp1a",148,"probability",50,7,"[0,0,0,0,0,1,1,1]",3,50
"Exp1a",148,"probability",50,8,"[1,0,0,0,0,1,0,1]",1,51
"Exp1a",148,"probability",50,9,"[1,1,1,1,1,1,0,0]",2,50
"Exp1a",148,"probability",50,10,"[1,1,1,1,0,1,1,0]",1,51
"Exp1a",148,"probability",50,11,"[0,0,0,0,1,0,0,1]",1,49
"Exp1a",148,"probability",50,12,"[0,1,0,0,1,0,0,1]",1,49
"Exp1a",148,"probability",50,13,"[0,1,1,0,0,1,1,0]",1,50
"Exp1a",148,"probability",50,14,"[0,0,1,0,0,0,1,1]",2,50
"Exp1a",148,"probability",50,15,"[1,0,1,0,1,0,1,1]",2,49
"Exp1a",148,"probability",50,16,"[0,1,1,0,1,0,1,0]",1,50
"Exp1a",148,"probability",50,17,"[0,0,0,0,0,1,0,0]",2,51
"Exp1a",148,"probability",50,18,"[0,0,0,1,0,0,1,0]",1,50
"Exp1a",149,"probability",50,1,"[0,1,0,0,1,1,1,0]",1,51
"Exp1a",149,"probability",50,2,"[0,0,0,0,1,1,1,0]",1,41
"Exp1a",149,"probability",50,3,"[0,0,1,0,1,0,1,1]",2,54
"Exp1a",149,"probability",50,4,"[1,0,0,1,0,0,1,0]",1,41
"Exp1a",149,"probability",50,5,"[1,0,1,0,0,0,0,1]",1,60
"Exp1a",149,"probability",50,6,"[1,0,0,1,1,0,1,1]",2,45
"Exp1a",149,"probability",50,7,"[1,0,0,1,0,0,1,0]",1,47
"Exp1a",149,"probability",50,8,"[0,0,0,0,0,0,0,0]",8,9
"Exp1a",149,"probability",50,9,"[0,0,1,1,1,1,0,1]",1,47
"Exp1a",149,"probability",50,10,"[0,1,0,0,1,1,1,1]",4,45
"Exp1a",149,"probability",50,11,"[0,1,0,1,1,1,0,0]",2,47
"Exp1a",149,"probability",50,12,"[0,1,1,0,1,0,1,0]",1,48
"Exp1a",149,"probability",50,13,"[0,1,1,0,1,1,0,1]",1,53
"Exp1a",149,"probability",50,14,"[0,1,1,0,0,1,1,0]",1,47
"Exp1a",149,"probability",50,15,"[0,0,0,1,0,0,1,1]",2,53
"Exp1a",149,"probability",50,16,"[0,0,0,1,0,0,1,0]",1,46
"Exp1a",149,"probability",50,17,"[1,0,1,0,0,1,0,1]",1,51
"Exp1a",149,"probability",50,18,"[0,1,1,0,0,0,1,1]",2,50
"Exp1a",150,"probability",50,1,"[1,0,0,0,0,1,0,1]",1,30
"Exp1a",150,"probability",50,2,"[0,0,0,0,0,1,0,1]",1,22
"Exp1a",150,"probability",50,3,"[1,0,0,0,0,0,0,1]",1,22
"Exp1a",150,"probability",50,4,"[1,1,1,0,1,1,1,0]",1,20
"Exp1a",150,"probability",50,5,"[0,1,1,1,0,1,0,1]",1,65
"Exp1a",150,"probability",50,6,"[1,1,0,0,0,1,1,1]",3,60
"Exp1a",150,"probability",50,7,"[0,0,0,1,0,0,0,1]",1,30
"Exp1a",150,"probability",50,8,"[0,1,1,1,0,0,0,0]",4,67
"Exp1a",150,"probability",50,9,"[0,1,1,0,0,0,1,0]",1,56
"Exp1a",150,"probability",50,10,"[1,1,1,0,1,1,0,1]",1,68
"Exp1a",150,"probability",50,11,"[1,0,1,0,1,0,1,1]",2,57
"Exp1a",150,"probability",50,12,"[1,0,1,1,0,0,0,1]",1,14
"Exp1a",150,"probability",50,13,"[1,1,1,0,1,1,0,1]",1,82
"Exp1a",150,"probability",50,14,"[1,0,0,1,1,0,0,1]",1,56
"Exp1a",150,"probability",50,15,"[0,0,1,0,0,0,1,0]",1,80
"Exp1a",150,"probability",50,16,"[0,0,0,1,1,1,1,1]",5,83
"Exp1a",150,"probability",50,17,"[1,0,0,1,1,0,0,0]",3,67
"Exp1a",150,"probability",50,18,"[1,1,1,1,0,1,0,1]",1,77
"Exp1b",151,"point",50,1,"[0,0,0,0,0,1,0,0]",2,100
"Exp1b",151,"point",50,2,"[0,1,0,0,0,1,0,0]",2,0
"Exp1b",151,"point",50,3,"[1,0,1,0,1,1,1,1]",4,0
"Exp1b",151,"point",50,4,"[0,0,1,1,0,0,0,1]",1,100
"Exp1b",151,"point",50,5,"[0,1,1,0,0,1,0,0]",2,0
"Exp1b",151,"point",50,6,"[1,0,0,0,0,0,1,0]",1,0
"Exp1b",151,"point",50,7,"[0,0,1,1,0,1,0,0]",2,0
"Exp1b",151,"point",50,8,"[0,1,0,1,0,0,1,0]",1,0
"Exp1b",151,"point",50,9,"[1,0,0,0,0,1,0,1]",1,100
"Exp1b",151,"point",50,10,"[0,1,0,1,1,0,0,1]",1,0
"Exp1b",151,"point",50,11,"[0,1,0,1,1,1,0,0]",2,100
"Exp1b",151,"point",50,12,"[0,1,0,1,0,0,0,0]",4,0
"Exp1b",151,"point",50,13,"[0,1,1,1,1,0,0,1]",1,0
"Exp1b",151,"point",50,14,"[0,1,1,0,1,0,1,1]",2,0
"Exp1b",151,"point",50,15,"[0,0,1,1,1,0,1,0]",1,100
"Exp1b",151,"point",50,16,"[1,1,1,0,0,1,0,0]",2,0
"Exp1b",151,"point",50,17,"[0,0,0,0,1,1,0,0]",2,0
"Exp1b",151,"point",50,18,"[0,0,1,1,0,0,0,1]",1,100
"Exp1b",152,"point",50,1,"[1,0,1,1,0,0,1,1]",2,0
"Exp1b",152,"point",50,2,"[0,1,0,1,0,1,0,1]",1,0
"Exp1b",152,"point",50,3,"[1,0,0,0,0,0,0,0]",7,100
"Exp1b",152,"point",50,4,"[0,0,0,0,1,0,0,0]",3,100
