"experiment","subject","response","ground_truth","trial","sequence","streak","repetition"
"Exp3",40,"probability",50,11,"[0,0,1,1,0,1,0,1]",1,52
"Exp3",40,"probability",50,12,"[0,0,1,1,1,1,1,1]",6,7
"Exp3",40,"probability",50,13,"[1,1,1,1,1,0,1,0]",1,94
"Exp3",40,"probability",50,14,"[1,1,0,1,1,1,1,1]",5,1
"Exp3",40,"probability",50,15,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",40,"probability",50,16,"[0,0,1,0,1,1,1,1]",4,24
"Exp3",40,"probability",50,17,"[0,1,1,0,1,0,1,0]",1,51
"Exp3",40,"probability",50,18,"[0,1,0,1,0,1,0,1]",1,45
"Exp3",41,"probability",50,1,"[0,1,0,1,0,0,1,0]",1,50
"Exp3",41,"probability",50,2,"[1,1,1,0,1,0,1,0]",1,62
"Exp3",41,"probability",50,3,"[1,0,0,0,0,0,0,1]",1,81
"Exp3",41,"probability",50,4,"[1,0,1,0,0,1,1,0]",1,48
"Exp3",41,"probability",50,5,"[1,0,0,0,0,1,0,1]",1,56
"Exp3",41,"probability",50,6,"[0,1,0,1,0,1,0,0]",2,37
"Exp3",41,"probability",50,7,"[1,0,1,0,1,1,1,1]",4,26
"Exp3",41,"probability",50,8,"[1,1,1,1,1,0,1,0]",1,77
"Exp3",41,"probability",50,9,"[1,0,1,0,0,0,0,0]",5,14
"Exp3",41,"probability",50,10,"[0,1,1,0,1,0,1,0]",1,52
"Exp3",41,"probability",50,11,"[1,0,0,0,0,0,0,0]",7,23
"Exp3",41,"probability",50,12,"[0,0,0,0,1,1,0,1]",1,35
"Exp3",41,"probability",50,13,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",41,"probability",50,14,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",41,"probability",50,15,"[0,1,0,1,0,1,1,1]",3,45
"Exp3",41,"probability",50,16,"[1,1,0,0,0,0,0,0]",6,23
"Exp3",41,"probability",50,17,"[1,1,1,1,1,1,0,1]",1,23
"Exp3",41,"probability",50,18,"[1,0,1,0,1,0,1,0]",1,49
"Exp3",42,"probability",50,1,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",42,"probability",50,2,"[1,0,1,0,1,0,0,0]",3,48
"Exp3",42,"probability",50,3,"[0,1,1,1,0,0,1,0]",1,49
"Exp3",42,"probability",50,4,"[1,1,0,0,1,1,0,1]",1,51
"Exp3",42,"probability",50,5,"[1,1,1,1,1,1,0,1]",1,49
"Exp3",42,"probability",50,6,"[1,0,0,0,0,1,0,1]",1,49
"Exp3",42,"probability",50,7,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",42,"probability",50,8,"[1,1,0,1,1,0,0,1]",1,49
"Exp3",42,"probability",50,9,"[0,1,1,0,1,0,1,0]",1,51
"Exp3",42,"probability",50,10,"[0,0,1,1,0,1,1,0]",1,51
"Exp3",42,"probability",50,11,"[0,1,0,1,1,1,1,1]",5,49
"Exp3",42,"probability",50,12,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",42,"probability",50,13,"[1,0,0,0,0,0,0,1]",1,50
"Exp3",42,"probability",50,14,"[0,1,0,1,0,0,1,0]",1,51
"Exp3",42,"probability",50,15,"[1,0,1,1,1,1,1,1]",6,49
"Exp3",42,"probability",50,16,"[0,1,1,1,1,1,1,1]",7,48
"Exp3",42,"probability",50,17,"[1,0,1,1,0,1,0,0]",2,52
"Exp3",42,"probability",50,18,"[0,0,1,0,1,1,1,1]",4,48
"Exp3",43,"probability",50,1,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",43,"probability",50,2,"[0,1,0,0,0,0,0,1]",1,50
"Exp3",43,"probability",50,3,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",43,"probability",50,4,"[1,0,0,0,0,0,0,1]",1,50
"Exp3",43,"probability",50,5,"[1,0,0,0,0,0,0,0]",7,50
"Exp3",43,"probability",50,6,"[0,1,0,0,0,0,0,0]",6,50
"Exp3",43,"probability",50,7,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",43,"probability",50,8,"[0,0,1,0,1,1,1,1]",4,50
"Exp3",43,"probability",50,9,"[1,0,1,0,0,0,0,0]",5,50
"Exp3",43,"probability",50,10,"[1,0,1,0,0,1,1,0]",1,50
"Exp3",43,"probability",50,11,"[1,1,1,1,1,1,0,1]",1,50
"Exp3",43,"probability",50,12,"[1,0,1,0,1,0,0,0]",3,50
"Exp3",43,"probability",50,13,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",43,"probability",50,14,"[1,0,1,1,0,1,0,0]",2,50
"Exp3",43,"probability",50,15,"[0,1,0,0,0,1,0,1]",1,50
"Exp3",43,"probability",50,16,"[1,0,0,0,0,1,0,1]",1,50
"Exp3",43,"probability",50,17,"[1,1,0,1,1,0,0,1]",1,50
"Exp3",43,"probability",50,18,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",44,"probability",50,1,"[0,0,1,1,0,1,1,0]",1,52
"Exp3",44,"probability",50,2,"[0,0,1,0,1,1,1,1]",4,24
"Exp3",44,"probability",50,3,"[0,1,0,1,0,1,0,1]",1,36
"Exp3",44,"probability",50,4,"[1,1,0,1,0,0,1,0]",1,43
"Exp3",44,"probability",50,5,"[1,1,0,0,0,0,0,0]",6,25
"Exp3",44,"probability",50,6,"[1,0,1,0,1,0,1,1]",2,49
"Exp3",44,"probability",50,7,"[1,0,1,0,0,1,1,1]",3,31
"Exp3",44,"probability",50,8,"[1,0,1,0,0,1,1,0]",1,55
"Exp3",44,"probability",50,9,"[1,1,1,1,1,1,0,1]",1,15
"Exp3",44,"probability",50,10,"[0,1,1,1,0,0,1,0]",1,54
"Exp3",44,"probability",50,11,"[0,0,0,0,1,1,0,1]",1,79
"Exp3",44,"probability",50,12,"[1,1,1,1,0,0,1,0]",1,64
"Exp3",44,"probability",50,13,"[1,1,0,1,1,1,1,1]",5,9
"Exp3",44,"probability",50,14,"[1,0,1,0,1,0,1,0]",1,49
"Exp3",44,"probability",50,15,"[0,1,0,1,0,0,1,0]",1,75
"Exp3",44,"probability",50,16,"[0,1,1,0,1,0,1,0]",1,43
"Exp3",44,"probability",50,17,"[0,0,1,1,0,1,0,1]",1,87
"Exp3",44,"probability",50,18,"[0,1,1,1,1,1,1,1]",7,1
"Exp3",45,"probability",50,1,"[1,1,0,0,0,1,1,0]",1,92
"Exp3",45,"probability",50,2,"[0,1,0,0,0,1,0,1]",1,49
"Exp3",45,"probability",50,3,"[1,1,1,1,1,1,0,1]",1,21
"Exp3",45,"probability",50,4,"[1,1,1,1,1,0,1,0]",1,76
"Exp3",45,"probability",50,5,"[0,1,0,1,1,1,1,1]",5,12
"Exp3",45,"probability",50,6,"[0,0,0,0,1,1,0,1]",1,67
"Exp3",45,"probability",50,7,"[1,0,1,0,0,1,1,0]",1,52
"Exp3",45,"probability",50,8,"[1,0,0,0,0,0,0,1]",1,89
"Exp3",45,"probability",50,9,"[1,1,0,1,1,0,0,1]",1,26
"Exp3",45,"probability",50,10,"[1,0,1,1,0,1,0,0]",2,50
"Exp3",45,"probability",50,11,"[1,0,0,0,0,0,0,0]",7,8
"Exp3",45,"probability",50,12,"[1,0,0,0,0,1,0,1]",1,62
"Exp3",45,"probability",50,13,"[0,1,0,1,0,0,0,0]",4,8
"Exp3",45,"probability",50,14,"[1,1,1,0,1,0,1,0]",1,67
"Exp3",45,"probability",50,15,"[1,0,1,0,0,1,1,1]",3,33
"Exp3",45,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",45,"probability",50,17,"[1,0,1,1,1,1,1,1]",6,5
"Exp3",45,"probability",50,18,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",46,"probability",50,1,"[1,0,0,0,0,1,0,1]",1,27
"Exp3",46,"probability",50,2,"[0,1,0,1,1,1,1,1]",5,15
"Exp3",46,"probability",50,3,"[1,0,1,0,1,0,1,0]",1,27
"Exp3",46,"probability",50,4,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",46,"probability",50,5,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",46,"probability",50,6,"[1,0,0,0,0,0,0,1]",1,60
"Exp3",46,"probability",50,7,"[1,1,1,1,0,0,1,0]",1,49
"Exp3",46,"probability",50,8,"[1,1,1,0,1,0,1,0]",1,49
"Exp3",46,"probability",50,9,"[0,1,0,1,0,0,0,0]",4,52
"Exp3",46,"probability",50,10,"[0,1,0,1,1,1,0,1]",1,51
"Exp3",46,"probability",50,11,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",46,"probability",50,12,"[0,1,1,1,1,1,1,1]",7,52
"Exp3",46,"probability",50,13,"[0,1,0,1,0,1,1,1]",3,52
"Exp3",46,"probability",50,14,"[1,0,1,0,0,1,1,0]",1,49
"Exp3",46,"probability",50,15,"[1,1,1,1,1,1,0,1]",1,50
"Exp3",46,"probability",50,16,"[1,0,1,0,1,0,1,1]",2,50
"Exp3",46,"probability",50,17,"[0,1,0,0,0,0,0,0]",6,50
"Exp3",46,"probability",50,18,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",47,"probability",50,1,"[1,0,1,0,1,0,1,0]",1,49
"Exp3",47,"probability",50,2,"[0,1,0,0,0,0,0,0]",6,19
"Exp3",47,"probability",50,3,"[1,0,1,0,1,1,1,1]",4,29
"Exp3",47,"probability",50,4,"[1,0,1,0,0,1,1,0]",1,49
"Exp3",47,"probability",50,5,"[0,1,1,0,1,0,1,0]",1,40
"Exp3",47,"probability",50,6,"[0,0,0,0,1,1,0,1]",1,65
"Exp3",47,"probability",50,7,"[0,1,0,1,0,1,0,0]",2,32
"Exp3",47,"probability",50,8,"[0,1,1,1,1,1,1,1]",7,27
"Exp3",47,"probability",50,9,"[0,1,0,1,1,1,1,1]",5,17
"Exp3",47,"probability",50,10,"[1,1,0,1,1,0,0,1]",1,55
"Exp3",47,"probability",50,11,"[0,0,1,1,0,1,1,0]",1,71
"Exp3",47,"probability",50,12,"[1,1,1,1,1,0,1,0]",1,63
"Exp3",47,"probability",50,13,"[1,1,0,1,0,0,1,0]",1,33
"Exp3",47,"probability",50,14,"[1,0,0,0,0,1,0,1]",1,60
"Exp3",47,"probability",50,15,"[1,1,0,0,0,1,1,0]",1,66
"Exp3",47,"probability",50,16,"[0,1,0,1,0,0,1,0]",1,25
"Exp3",47,"probability",50,17,"[1,0,0,0,1,0,1,0]",1,68
"Exp3",47,"probability",50,18,"[1,0,1,0,1,0,0,0]",3,21
"Exp3",48,"probability",50,1,"[1,0,0,0,1,0,1,0]",1,24
"Exp3",48,"probability",50,2,"[0,1,0,0,0,1,0,1]",1,52
"Exp3",48,"probability",50,3,"[0,0,1,1,0,1,0,1]",1,49
"Exp3",48,"probability",50,4,"[0,1,0,1,0,1,0,1]",1,46
"Exp3",48,"probability",50,5,"[0,1,0,1,0,1,0,0]",2,45
"Exp3",48,"probability",50,6,"[0,1,1,1,1,1,1,1]",7,50
"Exp3",48,"probability",50,7,"[1,1,0,1,1,1,1,1]",5,50
"Exp3",48,"probability",50,8,"[0,1,0,1,0,1,1,1]",3,49
"Exp3",48,"probability",50,9,"[1,0,0,0,0,1,0,1]",1,51
"Exp3",48,"probability",50,10,"[0,1,0,0,0,0,0,0]",6,46
"Exp3",48,"probability",50,11,"[1,1,1,1,1,1,0,1]",1,50
"Exp3",48,"probability",50,12,"[1,0,0,0,0,0,0,1]",1,50
"Exp3",48,"probability",50,13,"[1,0,1,0,0,1,1,0]",1,53
"Exp3",48,"probability",50,14,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",48,"probability",50,15,"[1,1,1,1,0,0,1,0]",1,52
"Exp3",48,"probability",50,16,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",48,"probability",50,17,"[1,1,0,1,0,0,0,0]",4,51
"Exp3",48,"probability",50,18,"[0,1,0,1,1,1,0,1]",1,49
"Exp3",49,"probability",50,1,"[1,1,1,1,0,0,1,0]",1,50
"Exp3",49,"probability",50,2,"[1,1,0,1,0,0,0,0]",4,51
"Exp3",49,"probability",50,3,"[0,0,1,0,0,0,0,0]",5,50
"Exp3",49,"probability",50,4,"[1,0,0,0,0,0,0,1]",1,49
"Exp3",49,"probability",50,5,"[1,1,0,0,0,0,0,0]",6,50
"Exp3",49,"probability",50,6,"[0,0,0,0,1,1,0,1]",1,50
"Exp3",49,"probability",50,7,"[0,1,1,1,1,1,1,1]",7,57
"Exp3",49,"probability",50,8,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",49,"probability",50,9,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",49,"probability",50,10,"[1,0,0,0,0,1,0,1]",1,51
"Exp3",49,"probability",50,11,"[0,1,0,1,0,1,1,1]",3,50
"Exp3",49,"probability",50,12,"[0,1,0,0,0,1,0,1]",1,50
"Exp3",49,"probability",50,13,"[1,0,0,0,1,0,1,0]",1,50
"Exp3",49,"probability",50,14,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",49,"probability",50,15,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",49,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,49
"Exp3",49,"probability",50,17,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",49,"probability",50,18,"[0,1,0,1,0,1,0,0]",2,50
"Exp3",50,"probability",50,1,"[0,1,0,1,0,0,1,0]",1,66
"Exp3",50,"probability",50,2,"[1,1,0,1,1,0,0,1]",1,8
"Exp3",50,"probability",50,3,"[1,0,0,0,0,0,0,1]",1,3
"Exp3",50,"probability",50,4,"[1,0,1,0,1,1,1,1]",4,56
"Exp3",50,"probability",50,5,"[1,0,1,0,0,1,1,0]",1,40
"Exp3",50,"probability",50,6,"[0,1,0,1,1,0,0,0]",3,38
"Exp3",50,"probability",50,7,"[0,1,0,0,0,1,0,1]",1,55
"Exp3",50,"probability",50,8,"[0,1,0,1,1,1,1,1]",5,70
"Exp3",50,"probability",50,9,"[1,1,1,1,0,0,1,0]",1,73
"Exp3",50,"probability",50,10,"[1,0,0,0,0,0,0,0]",7,14
"Exp3",50,"probability",50,11,"[1,0,0,0,0,1,0,1]",1,49
"Exp3",50,"probability",50,12,"[1,1,1,0,1,0,1,0]",1,94
"Exp3",50,"probability",50,13,"[1,0,1,0,1,0,1,0]",1,9
"Exp3",50,"probability",50,14,"[1,0,1,0,1,0,1,1]",2,8
"Exp3",50,"probability",50,15,"[1,0,1,1,1,1,1,1]",6,5
"Exp3",50,"probability",50,16,"[0,1,1,0,1,0,1,0]",1,97
"Exp3",50,"probability",50,17,"[0,1,0,1,0,1,0,1]",1,3
"Exp3",50,"probability",50,18,"[0,0,1,1,0,1,1,0]",1,31
"Exp3",51,"probability",50,1,"[0,1,0,0,0,1,0,1]",1,50
"Exp3",51,"probability",50,2,"[0,1,0,1,1,0,0,0]",3,51
"Exp3",51,"probability",50,3,"[1,1,1,0,1,0,1,0]",1,51
"Exp3",51,"probability",50,4,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",51,"probability",50,5,"[0,0,1,0,0,0,0,0]",5,51
"Exp3",51,"probability",50,6,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",51,"probability",50,7,"[1,0,0,0,0,0,0,1]",1,49
"Exp3",51,"probability",50,8,"[0,0,1,1,1,1,1,1]",6,50
"Exp3",51,"probability",50,9,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",51,"probability",50,10,"[1,0,0,0,1,0,1,0]",1,51
"Exp3",51,"probability",50,11,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",51,"probability",50,12,"[1,0,1,1,0,1,0,0]",2,51
"Exp3",51,"probability",50,13,"[0,1,0,1,0,0,1,0]",1,51
"Exp3",51,"probability",50,14,"[1,1,0,1,0,0,0,0]",4,50
"Exp3",51,"probability",50,15,"[1,0,0,0,0,0,0,0]",7,51
"Exp3",51,"probability",50,16,"[1,0,0,0,0,1,0,1]",1,49
"Exp3",51,"probability",50,17,"[0,1,0,1,1,1,1,0]",1,51
"Exp3",51,"probability",50,18,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",52,"probability",50,1,"[1,1,0,1,1,0,0,1]",1,54
"Exp3",52,"probability",50,2,"[1,0,0,0,0,1,0,1]",1,26
"Exp3",52,"probability",50,3,"[0,1,0,0,0,1,0,1]",1,42
"Exp3",52,"probability",50,4,"[1,1,0,0,1,1,0,1]",1,57
"Exp3",52,"probability",50,5,"[0,1,1,0,1,0,1,0]",1,49
"Exp3",52,"probability",50,6,"[1,0,1,1,1,1,1,1]",6,83
"Exp3",52,"probability",50,7,"[0,1,0,0,0,0,0,1]",1,8
"Exp3",52,"probability",50,8,"[0,1,1,1,0,0,1,0]",1,44
"Exp3",52,"probability",50,9,"[1,0,1,0,0,1,1,0]",1,46
"Exp3",52,"probability",50,10,"[1,0,0,0,1,0,1,0]",1,84
"Exp3",52,"probability",50,11,"[1,0,0,0,0,0,0,1]",1,12
"Exp3",52,"probability",50,12,"[1,0,1,1,0,1,0,0]",2,50
"Exp3",52,"probability",50,13,"[0,1,1,1,1,1,1,1]",7,94
"Exp3",52,"probability",50,14,"[1,0,1,0,0,1,1,1]",3,65
"Exp3",52,"probability",50,15,"[0,1,0,1,0,1,0,1]",1,45
"Exp3",52,"probability",50,16,"[0,0,1,0,0,0,0,0]",5,92
"Exp3",52,"probability",50,17,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",52,"probability",50,18,"[0,1,0,1,0,0,0,0]",4,92
"Exp3",53,"probability",50,1,"[1,1,0,1,1,0,0,1]",1,44
"Exp3",53,"probability",50,2,"[0,1,0,1,1,1,0,1]",1,72
"Exp3",53,"probability",50,3,"[0,1,1,1,0,0,1,0]",1,71
"Exp3",53,"probability",50,4,"[0,1,0,1,1,1,1,0]",1,69
"Exp3",53,"probability",50,5,"[1,0,1,1,1,1,1,1]",6,40
"Exp3",53,"probability",50,6,"[1,1,1,0,1,0,1,0]",1,47
"Exp3",53,"probability",50,7,"[1,0,0,0,0,0,0,0]",7,87
"Exp3",53,"probability",50,8,"[1,0,1,0,1,0,1,0]",1,73
"Exp3",53,"probability",50,9,"[0,0,1,1,0,1,0,1]",1,28
"Exp3",53,"probability",50,10,"[1,1,1,1,1,1,0,1]",1,60
"Exp3",53,"probability",50,11,"[1,0,0,0,0,1,0,1]",1,57
"Exp3",53,"probability",50,12,"[1,0,1,0,1,0,0,0]",3,56
"Exp3",53,"probability",50,13,"[1,1,0,0,1,1,0,1]",1,19
"Exp3",53,"probability",50,14,"[0,1,0,1,0,0,0,0]",4,72
"Exp3",53,"probability",50,15,"[1,0,1,0,0,1,1,0]",1,73
"Exp3",53,"probability",50,16,"[0,0,1,0,0,0,0,0]",5,71
"Exp3",53,"probability",50,17,"[1,0,1,1,0,1,0,0]",2,75
"Exp3",53,"probability",50,18,"[1,0,0,0,1,0,1,0]",1,47
"Exp3",54,"probability",50,1,"[1,1,1,1,0,0,1,0]",1,65
"Exp3",54,"probability",50,2,"[1,0,0,0,0,0,0,0]",7,26
"Exp3",54,"probability",50,3,"[1,1,0,0,1,1,0,1]",1,40
"Exp3",54,"probability",50,4,"[0,1,0,0,0,0,0,1]",1,59
"Exp3",54,"probability",50,5,"[1,1,1,0,1,0,1,0]",1,64
"Exp3",54,"probability",50,6,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",54,"probability",50,7,"[1,0,1,0,0,1,1,0]",1,51
"Exp3",54,"probability",50,8,"[1,0,0,0,1,0,1,0]",1,45
"Exp3",54,"probability",50,9,"[1,1,0,0,0,0,0,0]",6,43
"Exp3",54,"probability",50,10,"[0,1,0,1,1,1,1,1]",5,42
"Exp3",54,"probability",50,11,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",54,"probability",50,12,"[0,0,1,0,1,1,1,1]",4,47
"Exp3",54,"probability",50,13,"[0,1,0,1,1,0,0,0]",3,48
"Exp3",54,"probability",50,14,"[1,1,0,1,1,0,0,1]",1,47
"Exp3",54,"probability",50,15,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",54,"probability",50,16,"[0,0,0,0,1,1,0,1]",1,52
"Exp3",54,"probability",50,17,"[0,1,0,0,1,0,1,1]",2,50
"Exp3",54,"probability",50,18,"[0,1,1,0,1,0,1,0]",1,51
"Exp3",55,"probability",50,1,"[0,0,0,0,1,1,0,1]",1,59
"Exp3",55,"probability",50,2,"[1,1,1,1,1,0,1,0]",1,53
"Exp3",55,"probability",50,3,"[1,0,1,0,0,1,1,1]",3,50
"Exp3",55,"probability",50,4,"[1,0,1,0,0,1,1,0]",1,50
"Exp3",55,"probability",50,5,"[0,0,1,0,0,0,0,0]",5,31
"Exp3",55,"probability",50,6,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",55,"probability",50,7,"[1,1,0,1,1,0,0,1]",1,45
"Exp3",55,"probability",50,8,"[1,0,0,0,0,1,0,1]",1,53
"Exp3",55,"probability",50,9,"[1,0,0,0,0,0,0,0]",7,40
"Exp3",55,"probability",50,10,"[1,1,0,0,0,0,0,0]",6,32
"Exp3",55,"probability",50,11,"[0,1,0,1,0,0,1,0]",1,47
"Exp3",55,"probability",50,12,"[0,1,0,0,1,0,1,1]",2,49
"Exp3",55,"probability",50,13,"[0,1,0,0,0,0,0,1]",1,58
"Exp3",55,"probability",50,14,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",55,"probability",50,15,"[1,1,1,1,1,1,0,1]",1,39
"Exp3",55,"probability",50,16,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",55,"probability",50,17,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",55,"probability",50,18,"[0,1,0,1,0,0,0,0]",4,44
"Exp3",56,"probability",50,1,"[0,1,0,1,1,1,0,1]",1,85
"Exp3",56,"probability",50,2,"[1,1,0,0,0,0,0,0]",6,34
"Exp3",56,"probability",50,3,"[0,1,0,1,0,0,1,0]",1,19
"Exp3",56,"probability",50,4,"[0,1,0,0,0,1,0,1]",1,4
"Exp3",56,"probability",50,5,"[1,1,1,1,1,1,0,1]",1,100
"Exp3",56,"probability",50,6,"[1,1,1,1,1,0,1,0]",1,25
"Exp3",56,"probability",50,7,"[1,1,0,0,1,1,0,1]",1,27
"Exp3",56,"probability",50,8,"[1,1,0,0,0,1,1,0]",1,51
"Exp3",56,"probability",50,9,"[1,0,1,0,1,0,1,1]",2,34
"Exp3",56,"probability",50,10,"[0,1,1,1,1,1,1,1]",7,85
"Exp3",56,"probability",50,11,"[0,0,1,1,0,1,0,1]",1,16
"Exp3",56,"probability",50,12,"[1,1,0,1,1,1,1,1]",5,83
"Exp3",56,"probability",50,13,"[1,0,1,0,1,0,0,0]",3,77
"Exp3",56,"probability",50,14,"[1,0,0,0,0,0,0,1]",1,16
"Exp3",56,"probability",50,15,"[1,0,1,0,0,1,1,0]",1,16
"Exp3",56,"probability",50,16,"[1,0,1,0,1,1,1,1]",4,94
"Exp3",56,"probability",50,17,"[1,1,1,1,0,0,1,0]",1,28
"Exp3",56,"probability",50,18,"[1,0,0,0,1,0,1,0]",1,81
"Exp3",57,"probability",50,1,"[0,0,1,1,0,1,1,0]",1,48
"Exp3",57,"probability",50,2,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",57,"probability",50,3,"[1,1,1,1,0,0,1,0]",1,76
"Exp3",57,"probability",50,4,"[1,0,0,0,1,0,1,0]",1,35
"Exp3",57,"probability",50,5,"[0,1,0,1,0,0,0,0]",4,16
"Exp3",57,"probability",50,6,"[0,1,0,0,0,0,0,0]",6,7
"Exp3",57,"probability",50,7,"[1,0,0,0,0,1,0,1]",1,63
"Exp3",57,"probability",50,8,"[0,1,0,0,0,0,0,1]",1,85
"Exp3",57,"probability",50,9,"[0,1,1,1,1,1,1,1]",7,10
"Exp3",57,"probability",50,10,"[0,1,0,1,1,1,1,1]",5,27
"Exp3",57,"probability",50,11,"[0,1,0,1,1,1,0,1]",1,28
"Exp3",57,"probability",50,12,"[0,1,0,1,0,0,1,0]",1,43
"Exp3",57,"probability",50,13,"[1,0,0,0,0,0,0,1]",1,69
"Exp3",57,"probability",50,14,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",57,"probability",50,15,"[1,0,1,0,1,0,0,0]",3,40
"Exp3",57,"probability",50,16,"[1,0,1,0,1,0,1,1]",2,43
"Exp3",57,"probability",50,17,"[0,1,0,1,1,1,1,0]",1,65
"Exp3",57,"probability",50,18,"[0,0,0,0,1,1,0,1]",1,62
"Exp3",58,"probability",50,1,"[1,1,0,1,0,0,1,0]",1,47
"Exp3",58,"probability",50,2,"[0,1,0,1,1,1,1,0]",1,23
"Exp3",58,"probability",50,3,"[0,0,0,0,1,1,0,1]",1,26
"Exp3",58,"probability",50,4,"[1,0,1,0,1,0,1,1]",2,73
"Exp3",58,"probability",50,5,"[0,1,0,1,1,1,0,1]",1,64
"Exp3",58,"probability",50,6,"[1,0,0,0,0,0,0,0]",7,93
"Exp3",58,"probability",50,7,"[0,0,1,1,0,1,0,1]",1,52
"Exp3",58,"probability",50,8,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",58,"probability",50,9,"[0,1,0,0,0,0,0,0]",6,96
"Exp3",58,"probability",50,10,"[1,0,1,0,0,0,0,0]",5,91
"Exp3",58,"probability",50,11,"[0,1,0,1,0,1,0,1]",1,12
"Exp3",58,"probability",50,12,"[0,1,0,1,0,0,0,0]",4,90
"Exp3",58,"probability",50,13,"[1,0,1,0,0,1,1,0]",1,70
"Exp3",58,"probability",50,14,"[1,1,1,1,1,0,1,0]",1,32
"Exp3",58,"probability",50,15,"[1,1,0,1,1,0,0,1]",1,77
"Exp3",58,"probability",50,16,"[0,1,0,1,0,0,1,0]",1,34
"Exp3",58,"probability",50,17,"[0,1,0,0,0,1,0,1]",1,63
"Exp3",58,"probability",50,18,"[0,1,0,1,1,0,0,0]",3,35
"Exp3",59,"probability",50,1,"[1,1,0,1,1,0,0,1]",1,86
"Exp3",59,"probability",50,2,"[0,1,1,1,0,0,1,0]",1,31
"Exp3",59,"probability",50,3,"[1,1,0,1,0,0,0,0]",4,72
"Exp3",59,"probability",50,4,"[1,1,0,0,1,1,0,1]",1,89
"Exp3",59,"probability",50,5,"[0,1,0,1,1,1,1,0]",1,17
"Exp3",59,"probability",50,6,"[1,0,1,0,1,0,1,1]",2,24
"Exp3",59,"probability",50,7,"[0,1,0,1,1,1,0,1]",1,84
"Exp3",59,"probability",50,8,"[0,1,0,1,0,1,0,1]",1,2
"Exp3",59,"probability",50,9,"[1,1,0,0,0,0,0,0]",6,86
"Exp3",59,"probability",50,10,"[0,1,0,1,0,0,1,0]",1,27
"Exp3",59,"probability",50,11,"[1,1,1,0,1,0,1,0]",1,3
"Exp3",59,"probability",50,12,"[0,1,1,1,1,1,1,1]",7,52
"Exp3",59,"probability",50,13,"[1,1,1,1,1,1,0,1]",1,86
"Exp3",59,"probability",50,14,"[1,0,0,0,0,0,0,1]",1,27
"Exp3",59,"probability",50,15,"[0,1,0,1,1,0,0,0]",3,72
"Exp3",59,"probability",50,16,"[1,0,1,0,0,0,0,0]",5,77
"Exp3",59,"probability",50,17,"[0,0,1,1,0,1,1,0]",1,51
"Exp3",59,"probability",50,18,"[1,1,1,1,1,0,1,0]",1,17
"Exp3",60,"probability",50,1,"[1,0,0,0,0,0,0,1]",1,47
"Exp3",60,"probability",50,2,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",60,"probability",50,3,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",60,"probability",50,4,"[1,0,1,0,1,0,1,1]",2,49
"Exp3",60,"probability",50,5,"[0,1,0,1,0,1,1,1]",3,50
"Exp3",60,"probability",50,6,"[1,1,1,1,0,0,1,0]",1,51
"Exp3",60,"probability",50,7,"[0,1,0,0,0,1,0,1]",1,49
"Exp3",60,"probability",50,8,"[0,1,0,1,1,1,1,1]",5,49
